Player Name,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,STL,BLK,TOV
Brad Daugherty,18.958029197080293,0.5317846710251773,0.746866485013624,0.1428571428571428,3.7007299270072993,9.538321167883211,0.7700729927007299,0.7244525547445255,2.7572992700729926
Chris Douglas-Roberts,7.076576576576577,0.4385026737967914,0.8308823529411765,0.3294117647058823,1.1441441441441442,2.126126126126126,0.5765765765765766,0.2477477477477477,0.9009009009009008
Michael Kidd-Gilchrist,8.089171974522293,0.4709615994922247,0.715929203539823,0.2682926829268293,1.1231422505307855,5.280254777070064,0.6326963906581741,0.6581740976645435,0.8832271762208068
Julius Erving,20.69909502262444,0.5066967432680107,0.7685851318944844,0.2753623188405797,3.5361990950226243,5.945701357466064,1.669683257918552,1.5746606334841629,2.760180995475113
Steve Kerr,5.791060291060291,0.4777651083238312,0.8653333333333333,0.4504615384615384,1.7962577962577964,1.148648648648649,0.5051975051975052,0.0488565488565488,0.5519750519750519
Elden Campbell,9.978169605373637,0.4568841325375591,0.6994408201304753,0.048780487804878,1.1234256926952142,5.698572628043661,0.6565910999160369,1.4450041981528128,1.2812762384550798
Karl-Anthony Towns,23.037181996086105,0.5257931702591426,0.8348181143281366,0.3948235294117647,3.181996086105676,11.15655577299413,0.8003913894324853,1.3307240704500978,2.6927592954990214
Rex Walters,4.347721822541966,0.438877755511022,0.8184438040345822,0.3547854785478548,1.7026378896882497,1.1558752997601918,0.3884892086330935,0.0839328537170263,0.8609112709832134
Shaquille Harrison,4.808411214953271,0.4260679079956188,0.725925925925926,0.2736318407960199,1.5233644859813085,2.294392523364486,0.911214953271028,0.322429906542056,0.6121495327102804
Ray Allen,19.05377906976744,0.4510778619942908,0.8953466286799621,0.3986435568952524,3.412063953488372,4.1082848837209305,1.129360465116279,0.1875,2.112645348837209
Terry Catledge,12.66019417475728,0.4850310675955564,0.654048873981792,0.09375,0.8912621359223301,6.43495145631068,0.5533980582524272,0.1922330097087378,1.720388349514563
Terrance Ferguson,4.529411764705882,0.403869407496977,0.7530864197530864,0.3344768439108062,0.7058823529411765,1.28921568627451,0.4509803921568627,0.2107843137254902,0.4558823529411764
Andre Miller,11.6101152368758,0.4623633879781421,0.8043717854518736,0.2210953346855984,6.220870678617158,3.5089628681177976,1.1126760563380282,0.1613316261203585,2.269526248399488
Tarik Black,5.137809187279152,0.5564892623716153,0.5739514348785872,0.1333333333333333,0.5371024734982333,4.943462897526501,0.3604240282685512,0.4946996466431095,0.7455830388692579
Emeka Okafor,11.964285714285714,0.5120163627066644,0.5858064516129032,0.0,0.8441558441558441,9.686688311688313,0.672077922077922,1.6282467532467533,1.5974025974025974
Jannero Pargo,6.3861209964412815,0.3905941988172345,0.8655256723716381,0.3540706605222734,1.998220640569395,1.375444839857651,0.5,0.0658362989323843,1.1530249110320283
Daniel Gafford,7.847176079734219,0.702158273381295,0.6655844155844156,0.0,0.7674418604651163,4.677740863787376,0.4252491694352159,1.3421926910299002,0.867109634551495
Pete Myers,4.538461538461538,0.412210127780407,0.6663146779303062,0.215962441314554,2.1294559099437147,1.7636022514071297,0.6604127579737336,0.198874296435272,1.2101313320825515
Brian Skinner,4.570637119113574,0.4956896551724138,0.5467479674796748,0.2857142857142857,0.5,4.638504155124654,0.4321329639889196,0.8642659279778393,0.8365650969529086
Brandon Clarke,10.691983122362869,0.603954802259887,0.7052845528455285,0.2899408284023668,1.409282700421941,5.590717299578059,0.6962025316455697,0.8607594936708861,0.7468354430379747
Darius Miles,10.224761904761904,0.4737621667371984,0.5966735966735967,0.1695906432748538,1.9085714285714288,4.855238095238096,0.8590476190476191,1.059047619047619,1.9466666666666668
Aron Baynes,5.967432950191571,0.4887927644514353,0.7944785276073619,0.3083333333333333,0.8065134099616859,4.590038314176245,0.2260536398467433,0.4865900383141762,0.8524904214559387
Jeff Grayer,7.374717832957111,0.4564032697547684,0.6634499396863691,0.2587412587412587,1.437923250564334,2.930022573363431,0.6162528216704289,0.146726862302483,1.1015801354401806
Gary Trent Jr.,14.597560975609756,0.4181773640372366,0.8202080237741456,0.3837535014005602,1.4420731707317074,2.375,1.179878048780488,0.2164634146341463,0.7286585365853658
Darrick Martin,6.8760907504363,0.384149855907781,0.8432835820895522,0.3366696997270245,2.952879581151832,1.169284467713787,0.6858638743455497,0.0436300174520069,1.287958115183246
Baron Davis,16.07241746538871,0.4081815467303673,0.7160392798690671,0.3221801346801347,7.218317358892439,3.742279020234292,1.7987220447284344,0.4281150159744409,2.752928647497338
CJ Miles,9.364745011086477,0.4087621127337246,0.8096590909090909,0.3569105691056911,1.0532150776053215,2.3348115299334813,0.6951219512195121,0.2982261640798226,0.835920177383592
Bill Hanzlik,7.237967914438503,0.4338374291115311,0.7812068171349609,0.2129629629629629,2.751336898395722,2.751336898395722,0.9719251336898396,0.2740641711229946,1.4572192513368984
Chris Duhon,6.511551155115511,0.3933139534883721,0.7838196286472149,0.3629753914988814,4.438943894389439,2.2508250825082508,0.7772277227722773,0.0594059405940594,1.5264026402640265
Jalen McDaniels,8.219424460431656,0.4619978284473398,0.8018648018648019,0.340941512125535,1.381294964028777,3.942446043165468,0.8201438848920863,0.4028776978417266,1.0
Hakim Warrick,9.323809523809524,0.4854905573468447,0.7258207630878438,0.1833333333333333,0.7571428571428571,4.0,0.4047619047619047,0.2825396825396825,1.1634920634920636
Khris Middleton,17.007309941520468,0.4573693928532638,0.8816326530612245,0.3881740196078431,3.83625730994152,4.833333333333333,1.1944444444444444,0.1871345029239766,2.095029239766082
Stacey Augmon,7.793590951932139,0.468955223880597,0.7272392185772207,0.1518987341772152,1.524033930254477,3.161168708765316,0.9575871819038644,0.3147973609802073,1.236569274269557
Andre Roberson,4.501628664495114,0.4731626754748142,0.4679245283018868,0.2528216704288939,0.8631921824104235,4.006514657980456,0.8729641693811075,0.6482084690553745,0.6026058631921825
Dante Cunningham,5.810623556581986,0.4669412529807067,0.6516690856313497,0.3407682775712515,0.6893764434180139,3.7540415704387993,0.6374133949191686,0.4722863741339492,0.5034642032332564
Purvis Short,18.34984025559105,0.4713856980233882,0.8293490253769769,0.2904761904761905,2.642172523961661,4.10702875399361,1.0910543130990416,0.2204472843450479,2.146964856230032
Patty Mills,9.030232558139534,0.4256331542594014,0.8537735849056604,0.3885714285714285,2.2674418604651163,1.6674418604651162,0.6372093023255814,0.0883720930232558,0.9627906976744186
Damon Jones,6.364130434782608,0.404239585900912,0.7244525547445255,0.3888030888030888,2.641304347826087,1.59375,0.391304347826087,0.0285326086956521,0.8260869565217391
Jason Smith,6.040880503144654,0.4659257092717169,0.7852161785216178,0.3345323741007194,0.7342767295597484,3.3443396226415096,0.3317610062893081,0.6525157232704403,0.8176100628930818
Kemba Walker,19.314666666666668,0.418186381127656,0.840190816935003,0.3597587246876346,5.250666666666667,3.7746666666666666,1.2306666666666666,0.376,2.0986666666666665
Arron Afflalo,10.991666666666667,0.4467207662631369,0.8268305718866916,0.3821907013396375,1.8035714285714288,2.884523809523809,0.4547619047619047,0.1761904761904762,1.1523809523809525
O.J. Mayo,13.846435100548446,0.4288987322437758,0.8202080237741456,0.3734149540883253,2.9378427787934185,3.118829981718464,1.0219378427787935,0.2577696526508227,2.0658135283363803
Landry Shamet,8.981627296587927,0.4107793153678077,0.8347457627118644,0.3950870010235414,1.6614173228346456,1.7664041994750657,0.4698162729658792,0.1417322834645669,0.6745406824146981
Cam Reddish,10.19083969465649,0.4062915374390784,0.8556701030927835,0.3275193798449612,1.267175572519084,2.6946564885496183,1.0190839694656488,0.3625954198473282,1.2900763358778626
Jerry Sichting,6.868338557993731,0.5084382534154835,0.8550488599348535,0.2961165048543689,3.2586206896551726,1.2993730407523512,0.7100313479623824,0.0313479623824451,1.054858934169279
Rick Mahorn,6.949865711727843,0.4928412344893414,0.7042380522993688,0.131578947368421,0.9686660698299016,6.228290062667861,0.5666965085049239,0.9015219337511192,1.3034914950760967
Rashard Lewis,14.689873417721518,0.4514202587856978,0.8048019956345495,0.3848839597453276,1.6790235081374325,5.174502712477396,1.0551537070524413,0.5162748643761302,1.5045207956600362
Danny Ferry,7.021810250817884,0.4461264470169189,0.8402234636871508,0.392691415313225,1.292257360959651,2.780806979280262,0.4187568157033806,0.3184296619411123,0.8844056706652127
Nate Archibald,12.147058823529411,0.4743758212877792,0.780472239948947,0.2235294117647059,7.055882352941176,1.9294117647058824,0.8941176470588236,0.1029411764705882,2.723529411764706
