,result
9665,7.0
9666,-1.0
9667,8.0
9668,8.0
9669,16.0
9670,-13.0
9671,5.0
9672,36.0
9673,-29.0
9674,-6.0
9675,12.0
9676,2.0
9677,14.0
9678,13.0
9679,17.0
9680,-26.0
9681,14.0
9682,-15.0
9683,-13.0
9684,18.0
9685,-9.0
9686,18.0
9687,-9.0
9688,-15.0
9689,5.0
9690,10.0
9691,-16.0
9692,-10.0
9693,10.0
9694,3.0
9695,-6.0
9696,16.0
9697,-3.0
9698,13.0
9699,-17.0
9700,-2.0
9701,-4.0
9702,20.0
9703,-13.0
9704,5.0
9705,25.0
9706,7.0
9707,6.0
9708,-14.0
9709,6.0
9710,-10.0
9711,16.0
9712,-9.0
9713,-5.0
9714,20.0
9715,4.0
9716,-26.0
9717,1.0
9718,4.0
9719,-7.0
9720,-7.0
9721,31.0
9722,10.0
9723,2.0
9724,-6.0
9725,8.0
9726,-6.0
9727,13.0
9728,8.0
9729,5.0
9730,11.0
9731,1.0
9732,12.0
9733,26.0
9734,7.0
9735,13.0
9736,22.0
9737,10.0
9738,8.0
9739,5.0
9740,-12.0
9741,-12.0
9742,-24.0
9743,7.0
9744,10.0
9745,38.0
9746,-7.0
9747,-10.0
9748,26.0
9749,2.0
9750,23.0
9751,-3.0
9752,-8.0
9753,4.0
9754,11.0
9755,13.0
9756,-7.0
9757,8.0
9758,14.0
9759,11.0
9760,14.0
9761,13.0
9762,-14.0
9763,-17.0
9764,-34.0
9765,8.0
9766,30.0
9767,12.0
9768,8.0
9769,-5.0
9770,19.0
9771,13.0
9772,14.0
9773,7.0
9774,-18.0
9775,-7.0
9776,2.0
9777,8.0
9778,-6.0
9779,-16.0
9780,-6.0
9781,29.0
9782,-5.0
9783,-15.0
9784,-20.0
9785,-11.0
9786,11.0
9787,-8.0
9788,15.0
9789,9.0
9790,10.0
9791,23.0
9792,5.0
9793,11.0
9794,26.0
9795,-8.0
9796,-24.0
9797,2.0
9798,7.0
9799,2.0
9800,2.0
9801,1.0
9802,6.0
9803,-13.0
9804,4.0
9805,-13.0
9806,2.0
9807,3.0
9808,3.0
9809,-6.0
9810,12.0
9811,11.0
9812,6.0
9813,-20.0
9814,-6.0
9815,-10.0
9816,-14.0
9817,7.0
9818,8.0
9819,22.0
9820,15.0
9821,7.0
9822,-10.0
9823,6.0
9824,-28.0
9825,5.0
9826,-10.0
9827,8.0
9828,8.0
9829,11.0
9830,-17.0
9831,-9.0
9832,3.0
9833,-8.0
9834,19.0
9835,27.0
9836,24.0
9837,-19.0
9838,24.0
9839,13.0
9840,-4.0
9841,3.0
9842,-3.0
9843,29.0
9844,23.0
9845,-26.0
9846,-5.0
9847,4.0
9848,6.0
9849,23.0
9850,-5.0
9851,31.0
9852,-21.0
9853,-24.0
9854,-10.0
9855,-14.0
9856,24.0
9857,16.0
9858,4.0
9859,3.0
9860,6.0
9861,4.0
9862,-4.0
9863,20.0
9864,16.0
9865,5.0
9866,8.0
9867,-8.0
9868,-23.0
9869,10.0
9870,-11.0
9871,-19.0
9872,23.0
9873,7.0
9874,-8.0
9875,-2.0
9876,-8.0
9877,4.0
9878,-4.0
9879,17.0
9880,5.0
9881,5.0
9882,13.0
9883,7.0
9884,4.0
9885,9.0
9886,-2.0
9887,-20.0
9888,-15.0
9889,6.0
9890,-14.0
9891,-5.0
9892,10.0
9893,20.0
9894,-18.0
9895,8.0
9896,5.0
9897,11.0
9898,9.0
9899,6.0
9900,10.0
9901,4.0
9902,-3.0
9903,-9.0
9904,-1.0
9905,-2.0
9906,-12.0
9907,-8.0
9908,6.0
9909,-16.0
9910,9.0
9911,-5.0
9912,4.0
9913,6.0
9914,9.0
9915,8.0
9916,-10.0
9917,-2.0
9918,8.0
9919,4.0
9920,16.0
9921,-4.0
9922,5.0
9923,-3.0
9924,32.0
9925,6.0
9926,-10.0
9927,5.0
9928,10.0
9929,17.0
9930,12.0
9931,10.0
9932,-6.0
9933,-13.0
9934,-6.0
9935,-17.0
9936,6.0
9937,-10.0
9938,8.0
9939,-11.0
9940,-20.0
9941,-2.0
9942,-1.0
9943,-3.0
9944,25.0
9945,-7.0
9946,9.0
9947,-3.0
9948,-6.0
9949,-28.0
9950,-8.0
9951,10.0
9952,32.0
9953,-18.0
9954,-9.0
9955,-27.0
9956,23.0
9957,33.0
9958,-14.0
9959,13.0
9960,-9.0
9961,22.0
9962,-3.0
9963,10.0
9964,9.0
9965,-19.0
9966,-18.0
9967,11.0
9968,-6.0
9969,-20.0
9970,-20.0
9971,-1.0
9972,8.0
9973,-7.0
9974,-15.0
9975,30.0
9976,2.0
9977,7.0
9978,-8.0
9979,22.0
9980,33.0
9981,-4.0
9982,-14.0
9983,-12.0
9984,36.0
9985,-12.0
9986,-10.0
9987,6.0
9988,-10.0
9989,12.0
9990,11.0
9991,-7.0
9992,-5.0
9993,7.0
9994,7.0
9995,4.0
9996,7.0
9997,-7.0
9998,12.0
9999,10.0
10000,-17.0
10001,-9.0
10002,-17.0
10003,24.0
10004,-1.0
10005,9.0
10006,-7.0
10007,10.0
10008,-18.0
10009,-7.0
10010,-9.0
10011,-12.0
10012,-13.0
10013,16.0
10014,3.0
10015,6.0
10016,3.0
10017,9.0
10018,22.0
10019,5.0
10020,-4.0
10021,9.0
10022,13.0
10023,-2.0
10024,-12.0
10025,2.0
10026,16.0
10027,15.0
10028,17.0
10029,-4.0
10030,-8.0
10031,7.0
10032,22.0
10033,-11.0
10034,-16.0
10035,2.0
10036,-9.0
10037,3.0
10038,12.0
10039,19.0
10040,-14.0
10041,-1.0
10042,25.0
10043,-5.0
10044,-4.0
10045,15.0
10046,-4.0
10047,21.0
10048,8.0
10049,18.0
10050,-7.0
10051,10.0
10052,11.0
10053,-2.0
10054,-7.0
10055,-21.0
10056,-8.0
10057,9.0
10058,-27.0
10059,14.0
10060,-2.0
10061,-2.0
10062,17.0
10063,4.0
10064,7.0
10065,7.0
10066,-11.0
10067,-2.0
10068,2.0
10069,6.0
10070,14.0
10071,-22.0
10072,8.0
10073,-6.0
10074,16.0
10075,3.0
10076,-10.0
10077,-5.0
10078,15.0
10079,-11.0
10080,-13.0
10081,-12.0
10082,27.0
10083,1.0
10084,-5.0
10085,3.0
10086,-11.0
10087,6.0
10088,-1.0
10089,5.0
10090,-7.0
10091,-5.0
10092,11.0
10093,9.0
10094,-1.0
10095,-50.0
10096,-14.0
10097,1.0
10098,-11.0
10099,-10.0
10100,1.0
10101,-4.0
10102,31.0
10103,-7.0
10104,33.0
10105,6.0
10106,9.0
10107,33.0
10108,16.0
10109,11.0
10110,5.0
10111,-24.0
10112,14.0
10113,3.0
10114,-12.0
10115,2.0
10116,-2.0
10117,-10.0
10118,-7.0
10119,32.0
10120,-11.0
10121,6.0
10122,20.0
10123,11.0
10124,39.0
10125,11.0
10126,-8.0
10127,-1.0
10128,6.0
10129,6.0
10130,-2.0
10131,2.0
10132,24.0
10133,-7.0
10134,-5.0
10135,7.0
10136,8.0
10137,30.0
10138,8.0
10139,5.0
10140,-3.0
10141,2.0
10142,3.0
10143,11.0
10144,5.0
10145,-7.0
10146,17.0
10147,7.0
10148,-9.0
10149,6.0
10150,22.0
10151,7.0
10152,-5.0
10153,26.0
10154,10.0
10155,4.0
10156,6.0
10157,18.0
10158,17.0
10159,-1.0
10160,16.0
10161,12.0
10162,1.0
10163,2.0
10164,6.0
10165,25.0
10166,-16.0
10167,-8.0
10168,1.0
10169,-9.0
10170,-9.0
10171,40.0
10172,15.0
10173,-13.0
10174,1.0
10175,12.0
10176,8.0
10177,-1.0
10178,-24.0
10179,14.0
10180,-1.0
10181,-5.0
10182,6.0
10183,18.0
10184,12.0
10185,-13.0
10186,8.0
10187,-9.0
10188,2.0
10189,20.0
10190,-21.0
10191,4.0
10192,4.0
10193,-6.0
10194,33.0
10195,18.0
10196,11.0
10197,4.0
10198,29.0
10199,-3.0
10200,-7.0
10201,-5.0
10202,10.0
10203,12.0
10204,-12.0
10205,18.0
10206,2.0
10207,32.0
10208,-10.0
10209,14.0
10210,6.0
10211,-18.0
10212,9.0
10213,2.0
10214,-2.0
10215,7.0
10216,8.0
10217,2.0
10218,7.0
10219,4.0
10220,3.0
10221,-9.0
10222,-4.0
10223,9.0
10224,2.0
10225,7.0
10226,4.0
10227,30.0
10228,23.0
10229,-5.0
10230,-6.0
10231,-6.0
10232,-5.0
10233,20.0
10234,8.0
10235,23.0
10236,11.0
10237,5.0
10238,7.0
10239,-7.0
10240,-22.0
10241,5.0
10242,1.0
10243,-4.0
10244,-4.0
10245,9.0
10246,17.0
10247,-13.0
10248,-4.0
10249,10.0
10250,-3.0
10251,43.0
10252,5.0
10253,-3.0
10254,35.0
10255,-8.0
10256,-10.0
10257,11.0
10258,-11.0
10259,7.0
10260,8.0
10261,4.0
10262,6.0
10263,-25.0
10264,-10.0
10265,16.0
10266,-8.0
10267,-4.0
10268,-12.0
10269,1.0
10270,-11.0
10271,3.0
10272,30.0
10273,1.0
10274,16.0
10275,5.0
10276,-11.0
10277,25.0
10278,4.0
10279,9.0
10280,-4.0
10281,4.0
10282,18.0
10283,4.0
10284,-10.0
10285,-11.0
10286,-12.0
10287,-17.0
10288,9.0
10289,8.0
10290,18.0
10291,6.0
10292,10.0
10293,-16.0
10294,5.0
10295,15.0
10296,-11.0
10297,5.0
10298,4.0
10299,7.0
10300,25.0
10301,34.0
10302,-7.0
10303,-8.0
10304,2.0
10305,5.0
10306,-12.0
10307,-5.0
10308,11.0
10309,12.0
10310,7.0
10311,-15.0
10312,21.0
10313,-9.0
10314,5.0
10315,-6.0
10316,-9.0
10317,-15.0
10318,31.0
10319,11.0
10320,15.0
10321,-30.0
10322,10.0
10323,-4.0
10324,-12.0
10325,6.0
10326,-4.0
10327,20.0
10328,-4.0
10329,-13.0
10330,12.0
10331,7.0
10332,9.0
10333,7.0
10334,13.0
10335,-25.0
10336,-4.0
10337,9.0
10338,3.0
10339,-3.0
10340,5.0
10341,-4.0
10342,16.0
10343,-18.0
10344,6.0
10345,6.0
10346,18.0
10347,-12.0
10348,-7.0
10349,7.0
10350,4.0
10351,-8.0
10352,9.0
10353,-5.0
10354,3.0
10355,-19.0
10356,5.0
10357,-1.0
10358,1.0
10359,26.0
10360,23.0
10361,13.0
10362,-1.0
10363,3.0
10364,13.0
10365,16.0
10366,6.0
10367,4.0
10368,11.0
10369,-8.0
10370,-9.0
10371,9.0
10372,18.0
10373,3.0
10374,13.0
10375,3.0
10376,19.0
10377,-7.0
10378,-16.0
10379,-1.0
10380,-25.0
10381,8.0
10382,-14.0
10383,10.0
10384,3.0
10385,-12.0
10386,7.0
10387,10.0
10388,20.0
10389,-9.0
10390,11.0
10391,12.0
10392,7.0
10393,8.0
10394,16.0
10395,-5.0
10396,4.0
10397,9.0
10398,-2.0
10399,2.0
10400,13.0
10401,23.0
10402,-28.0
10403,-13.0
10404,-25.0
10405,-1.0
10406,9.0
10407,-26.0
10408,1.0
10409,7.0
10410,6.0
10411,8.0
10412,20.0
10413,16.0
10414,-5.0
10415,-22.0
10416,-13.0
10417,5.0
10418,5.0
10419,-8.0
10420,-17.0
10421,19.0
10422,12.0
10423,3.0
10424,2.0
10425,-2.0
10426,9.0
10427,35.0
10428,-11.0
10429,-4.0
10430,-16.0
10431,22.0
10432,-1.0
10433,10.0
10434,12.0
10435,24.0
10436,12.0
10437,6.0
10438,9.0
10439,-2.0
10440,2.0
10441,2.0
10442,1.0
10443,-11.0
10444,-10.0
10445,9.0
10446,16.0
10447,3.0
10448,9.0
10449,-15.0
10450,4.0
10451,-13.0
10452,20.0
10453,1.0
10454,-32.0
10455,7.0
10456,-7.0
10457,-5.0
10458,8.0
10459,1.0
10460,-8.0
10461,16.0
10462,-2.0
10463,-7.0
10464,14.0
10465,9.0
10466,16.0
10467,6.0
10468,9.0
10469,-18.0
10470,9.0
10471,1.0
10472,-7.0
10473,18.0
10474,-2.0
10475,31.0
10476,17.0
10477,14.0
10478,2.0
10479,-16.0
10480,7.0
10481,-2.0
10482,11.0
10483,5.0
10484,-17.0
10485,-18.0
10486,-4.0
10487,27.0
10488,28.0
10489,-7.0
10490,11.0
10491,2.0
10492,2.0
10493,27.0
10494,19.0
10495,6.0
10496,-19.0
10497,10.0
10498,-7.0
10499,-12.0
10500,-9.0
10501,8.0
10502,-6.0
10503,16.0
10504,19.0
10505,-16.0
10506,16.0
10507,-2.0
10508,16.0
10509,-33.0
10510,7.0
10511,-10.0
10512,-14.0
10513,13.0
10514,-8.0
10515,-21.0
10516,18.0
10517,-8.0
10518,3.0
10519,-25.0
10520,-10.0
10521,13.0
10522,-17.0
10523,19.0
10524,35.0
10525,13.0
10526,3.0
10527,-1.0
10528,-10.0
10529,-13.0
10530,3.0
10531,-31.0
10532,14.0
10533,15.0
10534,10.0
10535,14.0
10536,11.0
10537,1.0
10538,-8.0
10539,14.0
10540,-10.0
10541,10.0
10542,11.0
10543,14.0
10544,24.0
10545,4.0
10546,-8.0
10547,-2.0
10548,16.0
10549,1.0
10550,26.0
10551,16.0
10552,-7.0
10553,6.0
10554,-5.0
10555,8.0
10556,7.0
10557,22.0
10558,19.0
10559,3.0
10560,28.0
10561,-10.0
10562,-5.0
10563,7.0
10564,2.0
10565,-5.0
10566,19.0
10567,2.0
10568,7.0
10569,14.0
10570,7.0
10571,7.0
10572,-7.0
10573,15.0
10574,15.0
10575,-7.0
10576,14.0
10577,2.0
10578,17.0
10579,14.0
10580,15.0
10581,14.0
10582,-13.0
10583,13.0
10584,5.0
10585,6.0
10586,6.0
10587,-13.0
10588,-8.0
10589,8.0
10590,-6.0
10591,18.0
10592,-14.0
10593,13.0
10594,4.0
10595,6.0
10596,-2.0
10597,-5.0
10598,-8.0
10599,1.0
10600,-10.0
10601,23.0
10602,-6.0
10603,9.0
10604,-3.0
10605,4.0
10606,1.0
10607,6.0
10608,10.0
10609,4.0
10610,-3.0
10611,16.0
10612,-22.0
10613,-14.0
10614,-11.0
10615,-12.0
10616,-8.0
10617,9.0
10618,26.0
10619,-15.0
10620,-7.0
10621,19.0
10622,14.0
10623,10.0
10624,19.0
10625,23.0
10626,-3.0
10627,-13.0
10628,6.0
10629,-23.0
10630,-9.0
10631,25.0
10632,9.0
10633,-4.0
10634,20.0
10635,-12.0
10636,14.0
10637,-1.0
10638,-14.0
10639,18.0
10640,3.0
10641,-4.0
10642,-2.0
10643,7.0
10644,41.0
10645,-28.0
10646,7.0
10647,-12.0
10648,28.0
10649,23.0
10650,13.0
10651,16.0
10652,25.0
10653,-10.0
10654,3.0
10655,28.0
10656,15.0
10657,-5.0
10658,3.0
10659,20.0
10660,16.0
10661,7.0
10662,3.0
10663,-7.0
10664,8.0
10665,-15.0
10666,-17.0
10667,-9.0
10668,11.0
10669,-28.0
10670,16.0
10671,12.0
10672,-1.0
10673,14.0
10674,22.0
10675,11.0
10676,-4.0
10677,-28.0
10678,-12.0
10679,-2.0
10680,-1.0
10681,7.0
10682,-8.0
10683,8.0
10684,12.0
10685,-18.0
10686,-31.0
10687,5.0
10688,-8.0
10689,2.0
10690,-3.0
10691,11.0
10692,-6.0
10693,11.0
10694,6.0
10695,-17.0
10696,11.0
10697,3.0
10698,-9.0
10699,10.0
10700,8.0
10701,-9.0
10702,10.0
10703,8.0
10704,8.0
10705,19.0
10706,11.0
10707,-14.0
10708,4.0
10709,11.0
10710,19.0
10711,-9.0
10712,2.0
10713,13.0
10714,11.0
10715,28.0
10716,-8.0
10717,-13.0
10718,8.0
10719,-17.0
10720,-10.0
10721,5.0
10722,13.0
10723,22.0
10724,-14.0
10725,7.0
10726,-3.0
10727,11.0
10728,14.0
10729,10.0
10730,33.0
10731,22.0
10732,-22.0
10733,2.0
10734,13.0
10735,17.0
10736,9.0
10737,-1.0
10738,-2.0
10739,-6.0
10740,-11.0
10741,9.0
10742,7.0
10743,-3.0
10744,2.0
10745,23.0
10746,8.0
10747,22.0
10748,37.0
10749,-2.0
10750,-4.0
10751,-10.0
10752,3.0
10753,-14.0
10754,-5.0
10755,-8.0
10756,-15.0
10757,17.0
10758,-20.0
10759,34.0
10760,-2.0
10761,30.0
10762,-14.0
10763,6.0
10764,-1.0
10765,7.0
10766,5.0
10767,30.0
10768,-17.0
10769,29.0
10770,16.0
10771,-11.0
10772,6.0
10773,18.0
10774,-3.0
10775,20.0
10776,-19.0
10777,-22.0
10778,-7.0
10779,2.0
10780,6.0
10781,7.0
10782,21.0
10783,12.0
10784,14.0
10785,11.0
10786,7.0
10787,4.0
10788,15.0
10789,4.0
10790,4.0
10791,7.0
10792,2.0
10793,-12.0
10794,16.0
10795,25.0
10796,3.0
10797,6.0
10798,-5.0
10799,16.0
10800,-15.0
10801,-5.0
10802,5.0
10803,-3.0
10804,-6.0
10805,-3.0
10806,-3.0
10807,-8.0
10808,1.0
10809,-35.0
10810,17.0
10811,-19.0
10812,5.0
10813,-4.0
10814,7.0
10815,16.0
10816,7.0
10817,7.0
10818,-2.0
10819,9.0
10820,7.0
10821,9.0
10822,-6.0
10823,12.0
10824,-3.0
10825,1.0
10826,-8.0
10827,9.0
10828,14.0
10829,-15.0
10830,-19.0
10831,12.0
10832,22.0
10833,7.0
10834,-5.0
10835,6.0
10836,4.0
10837,9.0
10838,8.0
10839,6.0
10840,-3.0
10841,17.0
10842,1.0
10843,9.0
10844,5.0
10845,9.0
10846,-14.0
10847,12.0
10848,4.0
10849,-5.0
10850,8.0
10851,14.0
10852,7.0
10853,-9.0
10854,16.0
10855,-13.0
10856,-8.0
10857,4.0
10858,5.0
10859,25.0
10860,13.0
10861,-27.0
10862,10.0
10863,9.0
10864,2.0
10865,19.0
10866,10.0
10867,-6.0
10868,1.0
10869,-3.0
10870,-1.0
10871,2.0
10872,19.0
10873,-19.0
10874,15.0
10875,8.0
10876,14.0
10877,40.0
10878,4.0
10879,2.0
10880,-10.0
10881,12.0
10882,-1.0
10883,-1.0
10884,-15.0
10885,-14.0
10886,21.0
10887,20.0
10888,13.0
10889,18.0
10890,12.0
10891,27.0
10892,-8.0
10893,-5.0
10894,13.0
10895,14.0
10896,10.0
10897,26.0
10898,1.0
10899,-25.0
10900,16.0
10901,15.0
10902,21.0
10903,2.0
10904,13.0
10905,-13.0
10906,11.0
10907,-10.0
10908,-58.0
10909,11.0
10910,3.0
10911,-21.0
10912,-3.0
10913,1.0
10914,2.0
10915,9.0
10916,29.0
10917,-14.0
10918,-11.0
10919,2.0
10920,3.0
10921,-21.0
10922,21.0
10923,2.0
10924,9.0
10925,-15.0
10926,15.0
10927,12.0
10928,4.0
10929,10.0
10930,3.0
10931,21.0
10932,13.0
10933,-2.0
10934,26.0
10935,29.0
10936,-2.0
10937,18.0
10938,-8.0
10939,-27.0
10940,8.0
10941,-11.0
10942,-1.0
10943,11.0
10944,7.0
10945,8.0
10946,6.0
10947,-7.0
10948,29.0
10949,25.0
10950,7.0
10951,-41.0
10952,4.0
10953,28.0
10954,2.0
10955,-2.0
10956,13.0
10957,-8.0
10958,-1.0
10959,-3.0
10960,4.0
10961,18.0
10962,2.0
10963,20.0
10964,20.0
10965,21.0
10966,9.0
10967,30.0
10968,-29.0
10969,10.0
10970,31.0
10971,17.0
10972,7.0
10973,-3.0
10974,17.0
10975,4.0
10976,10.0
10977,-13.0
10978,7.0
10979,17.0
10980,-10.0
10981,-15.0
10982,-10.0
10983,4.0
10984,7.0
10985,-10.0
10986,7.0
10987,17.0
10988,3.0
10989,-2.0
10990,8.0
10991,6.0
10992,8.0
10993,-4.0
10994,31.0
10995,14.0
10996,-17.0
10997,14.0
10998,12.0
10999,29.0
11000,3.0
11001,-12.0
11002,2.0
11003,-27.0
11004,-8.0
11005,-5.0
11006,10.0
11007,29.0
11008,-8.0
11009,3.0
11010,-8.0
11011,-6.0
11012,-3.0
11013,-10.0
11014,7.0
11015,10.0
11016,-18.0
11017,-10.0
11018,20.0
11019,24.0
11020,7.0
11021,-9.0
11022,14.0
11023,-23.0
11024,-14.0
11025,-18.0
11026,29.0
11027,-5.0
11028,3.0
11029,-7.0
11030,9.0
11031,5.0
11032,-6.0
11033,-14.0
11034,-5.0
11035,16.0
11036,-5.0
11037,-5.0
11038,12.0
11039,5.0
11040,-35.0
11041,29.0
11042,-1.0
11043,28.0
11044,8.0
11045,12.0
11046,10.0
11047,8.0
11048,10.0
11049,-4.0
11050,2.0
11051,13.0
11052,5.0
11053,-6.0
11054,2.0
11055,5.0
11056,2.0
11057,-6.0
11058,10.0
11059,6.0
11060,2.0
11061,13.0
11062,-20.0
11063,-1.0
11064,7.0
11065,21.0
11066,-1.0
11067,-6.0
11068,-29.0
11069,8.0
11070,-5.0
11071,28.0
11072,10.0
11073,9.0
11074,5.0
11075,4.0
11076,19.0
11077,9.0
11078,4.0
11079,8.0
11080,6.0
11081,11.0
11082,-2.0
11083,17.0
11084,17.0
11085,13.0
11086,5.0
11087,20.0
11088,16.0
11089,-5.0
11090,16.0
11091,-6.0
11092,22.0
11093,-8.0
11094,10.0
11095,-2.0
11096,13.0
11097,-18.0
11098,-15.0
11099,19.0
11100,20.0
11101,-10.0
11102,11.0
11103,2.0
11104,8.0
11105,9.0
11106,2.0
11107,-5.0
11108,-13.0
11109,2.0
11110,22.0
11111,4.0
11112,8.0
11113,-18.0
11114,1.0
11115,13.0
11116,12.0
11117,-2.0
11118,13.0
11119,12.0
11120,-4.0
11121,3.0
11122,-6.0
11123,-5.0
11124,-2.0
11125,-7.0
11126,24.0
11127,-8.0
11128,10.0
11129,-12.0
11130,6.0
11131,-25.0
11132,7.0
11133,-18.0
11134,-8.0
11135,-12.0
11136,32.0
11137,-2.0
11138,-13.0
11139,8.0
11140,-27.0
11141,18.0
11142,12.0
11143,-7.0
11144,19.0
11145,-3.0
11146,11.0
11147,8.0
11148,8.0
11149,5.0
11150,8.0
11151,4.0
11152,16.0
11153,-10.0
11154,-26.0
11155,-2.0
11156,-26.0
11157,1.0
11158,-7.0
11159,5.0
11160,10.0
11161,15.0
11162,22.0
11163,4.0
11164,6.0
11165,2.0
11166,7.0
11167,15.0
11168,7.0
11169,-1.0
11170,26.0
11171,-11.0
11172,-11.0
11173,2.0
11174,25.0
11175,23.0
11176,18.0
11177,-5.0
11178,9.0
11179,8.0
11180,7.0
11181,5.0
11182,18.0
11183,2.0
11184,-24.0
11185,2.0
11186,11.0
11187,8.0
11188,18.0
11189,-3.0
11190,13.0
11191,11.0
11192,-5.0
11193,3.0
11194,-4.0
11195,-9.0
11196,14.0
11197,10.0
11198,-8.0
11199,-9.0
11200,9.0
11201,-3.0
11202,9.0
11203,-7.0
11204,-8.0
11205,7.0
11206,28.0
11207,9.0
11208,-11.0
11209,-5.0
11210,8.0
11211,25.0
11212,-6.0
11213,13.0
11214,-4.0
11215,4.0
11216,-12.0
11217,-8.0
11218,14.0
11219,-5.0
11220,-1.0
11221,-4.0
11222,10.0
11223,4.0
11224,3.0
11225,-11.0
11226,-2.0
11227,17.0
11228,-8.0
11229,-7.0
11230,5.0
11231,5.0
11232,10.0
11233,15.0
11234,8.0
11235,4.0
11236,10.0
11237,-9.0
11238,-5.0
11239,18.0
11240,16.0
11241,7.0
11242,2.0
11243,-1.0
11244,7.0
11245,3.0
11246,-6.0
11247,11.0
11248,17.0
11249,15.0
11250,4.0
11251,22.0
11252,20.0
11253,6.0
11254,16.0
11255,16.0
11256,18.0
11257,6.0
11258,-4.0
11259,4.0
11260,5.0
11261,22.0
11262,5.0
11263,7.0
11264,2.0
11265,-23.0
11266,16.0
11267,12.0
11268,5.0
11269,-4.0
11270,-24.0
11271,10.0
11272,-8.0
11273,10.0
11274,-7.0
11275,-9.0
11276,-7.0
11277,9.0
11278,-28.0
11279,-10.0
11280,7.0
11281,-3.0
11282,6.0
11283,-11.0
11284,-1.0
11285,18.0
11286,11.0
11287,-8.0
11288,-6.0
11289,5.0
11290,-7.0
11291,3.0
11292,16.0
11293,13.0
11294,-5.0
11295,-8.0
11296,23.0
11297,8.0
11298,5.0
11299,-5.0
11300,1.0
11301,-20.0
11302,2.0
11303,11.0
11304,20.0
11305,-11.0
11306,12.0
11307,-3.0
11308,19.0
11309,26.0
11310,5.0
11311,-8.0
11312,12.0
11313,-5.0
11314,-17.0
11315,3.0
11316,20.0
11317,15.0
11318,1.0
11319,-7.0
11320,2.0
11321,15.0
11322,8.0
11323,12.0
11324,18.0
11325,-14.0
11326,4.0
11327,17.0
11328,10.0
11329,2.0
11330,4.0
11331,-38.0
11332,19.0
11333,-7.0
11334,13.0
11335,7.0
11336,11.0
11337,-20.0
11338,21.0
11339,3.0
11340,23.0
11341,29.0
11342,-3.0
11343,21.0
11344,6.0
11345,-31.0
11346,21.0
11347,14.0
11348,13.0
11349,-12.0
11350,30.0
11351,-9.0
11352,-7.0
11353,-11.0
11354,7.0
11355,17.0
11356,-8.0
11357,22.0
11358,10.0
11359,4.0
11360,-4.0
11361,5.0
11362,9.0
11363,-17.0
11364,-12.0
11365,-7.0
11366,-9.0
11367,32.0
11368,15.0
11369,4.0
11370,-5.0
11371,-8.0
11372,-23.0
11373,9.0
11374,5.0
11375,8.0
11376,-6.0
11377,5.0
11378,-2.0
11379,26.0
11380,40.0
11381,18.0
11382,13.0
11383,-2.0
11384,-7.0
11385,7.0
11386,12.0
11387,17.0
11388,-9.0
11389,4.0
11390,2.0
11391,-4.0
11392,12.0
11393,-12.0
11394,12.0
11395,4.0
11396,14.0
11397,4.0
11398,21.0
11399,1.0
11400,-17.0
11401,-15.0
11402,-8.0
11403,5.0
11404,18.0
11405,17.0
11406,7.0
11407,21.0
11408,17.0
11409,5.0
11410,12.0
11411,-6.0
11412,-10.0
11413,4.0
11414,17.0
11415,1.0
11416,2.0
11417,4.0
11418,3.0
11419,-10.0
11420,20.0
11421,-24.0
11422,10.0
11423,44.0
11424,8.0
11425,1.0
11426,17.0
11427,-5.0
11428,-5.0
11429,5.0
11430,-10.0
11431,-21.0
11432,9.0
11433,9.0
11434,-21.0
11435,-4.0
11436,10.0
11437,5.0
11438,-1.0
11439,28.0
11440,29.0
11441,-8.0
11442,-27.0
11443,3.0
11444,-5.0
11445,11.0
11446,-8.0
11447,-14.0
11448,-1.0
11449,5.0
11450,12.0
11451,18.0
11452,-5.0
11453,-1.0
11454,14.0
11455,7.0
11456,8.0
11457,-10.0
11458,-16.0
11459,24.0
11460,-9.0
11461,-8.0
11462,48.0
11463,19.0
11464,-5.0
11465,8.0
11466,-23.0
11467,-10.0
11468,4.0
11469,-9.0
11470,-2.0
11471,-15.0
11472,-17.0
11473,12.0
11474,17.0
11475,3.0
11476,13.0
11477,-11.0
11478,14.0
11479,-8.0
11480,11.0
11481,10.0
11482,-11.0
11483,17.0
11484,17.0
11485,-13.0
11486,11.0
11487,20.0
11488,-4.0
11489,-21.0
11490,11.0
11491,-10.0
11492,8.0
11493,19.0
11494,22.0
11495,-1.0
11496,8.0
11497,-9.0
11498,13.0
11499,12.0
11500,-2.0
11501,24.0
11502,14.0
11503,-20.0
11504,7.0
11505,24.0
11506,-15.0
11507,-6.0
11508,-7.0
11509,-16.0
11510,16.0
11511,6.0
11512,-7.0
11513,15.0
11514,9.0
11515,-25.0
11516,24.0
11517,14.0
11518,-5.0
11519,16.0
11520,-3.0
11521,5.0
11522,1.0
11523,20.0
11524,15.0
11525,6.0
11526,6.0
11527,-11.0
11528,2.0
11529,-5.0
11530,13.0
11531,22.0
11532,-21.0
11533,5.0
11534,30.0
11535,20.0
11536,8.0
11537,-20.0
11538,3.0
11539,-1.0
11540,3.0
11541,-10.0
11542,20.0
11543,15.0
11544,19.0
11545,-15.0
11546,5.0
11547,34.0
11548,10.0
11549,9.0
11550,-6.0
11551,-3.0
11552,-1.0
11553,-11.0
11554,-3.0
11555,18.0
11556,19.0
11557,5.0
11558,4.0
11559,-2.0
